J,"[0.7010037302970886, 0.7436051964759827, -7.107030910447065e-07]","[0.6510846018791199, 0.7347888350486755, -0.01364773977547884]","[0.599175214767456, 0.6786032319068909, -0.02101224474608898]","[0.5766159892082214, 0.6251121759414673, -0.03166186437010765]","[0.582393229007721, 0.5769791603088379, -0.03742440417408943]","[0.6191863417625427, 0.5893212556838989, -0.0048091234639286995]","[0.5987681150436401, 0.5465521812438965, -0.033576615154743195]","[0.6077831387519836, 0.6045333743095398, -0.04468441754579544]","[0.6195186376571655, 0.64695143699646, -0.04504682123661041]","[0.6497190594673157, 0.5807998180389404, -0.008418614976108074]","[0.6306182146072388, 0.5559036731719971, -0.047713059931993484]","[0.642755389213562, 0.6283870339393616, -0.058117229491472244]","[0.6547243595123291, 0.6741484999656677, -0.05403817817568779]","[0.6822649240493774, 0.5756057500839233, -0.016417985782027245]","[0.6646823883056641, 0.5540763735771179, -0.05432244390249252]","[0.6681753396987915, 0.6240707635879517, -0.055817022919654846]","[0.6743119955062866, 0.6732770800590515, -0.0434139221906662]","[0.7136623859405518, 0.5699802041053772, -0.02515147440135479]","[0.7030224800109863, 0.4978446960449219, -0.04654397442936897]","[0.6917191743850708, 0.44876646995544434, -0.052780915051698685]","[0.6810340881347656, 0.4060097336769104, -0.050886038690805435]",1
J,"[0.700981855392456, 0.7456915974617004, -7.066568059599376e-07]","[0.6506991386413574, 0.7352116703987122, -0.013202355243265629]","[0.5986570119857788, 0.6788822412490845, -0.020776787772774696]","[0.5757309198379517, 0.6253455281257629, -0.03187928348779678]","[0.5826398134231567, 0.5773393511772156, -0.03812233358621597]","[0.6195724010467529, 0.5900070667266846, -0.003949384670704603]","[0.5989051461219788, 0.545684278011322, -0.03331901878118515]","[0.6076712608337402, 0.6034640073776245, -0.04490279033780098]","[0.6192917823791504, 0.6458761096000671, -0.04531319439411163]","[0.6500763297080994, 0.5819680690765381, -0.007748890668153763]","[0.6311453580856323, 0.5558802485466003, -0.04724793881177902]","[0.6425918340682983, 0.628126323223114, -0.057707011699676514]","[0.6542230844497681, 0.6736553907394409, -0.053492821753025055]","[0.6824925541877747, 0.576537549495697, -0.01598108373582363]","[0.6647480726242065, 0.5538487434387207, -0.053822387009859085]","[0.6679587960243225, 0.6245254278182983, -0.05491166189312935]","[0.6741389036178589, 0.6740053296089172, -0.04203232377767563]","[0.713732123374939, 0.5705440640449524, -0.02495332807302475]","[0.702742338180542, 0.49784719944000244, -0.0455675907433033]","[0.6912331581115723, 0.44879040122032166, -0.05103183537721634]","[0.6808335781097412, 0.4058923125267029, -0.048485543578863144]",1
J,"[0.7020511627197266, 0.7459701299667358, -6.891242492201854e-07]","[0.6528385281562805, 0.7368735074996948, -0.015129326842725277]","[0.6002830862998962, 0.6825944185256958, -0.02381422556936741]","[0.5763365626335144, 0.6303684115409851, -0.03551222011446953]","[0.5820091962814331, 0.5804697275161743, -0.04208594188094139]","[0.6190062165260315, 0.590316653251648, -0.005030313041061163]","[0.599471390247345, 0.5491175651550293, -0.03365528583526611]","[0.6087226271629333, 0.607912540435791, -0.0452679768204689]","[0.6204535365104675, 0.649185836315155, -0.04609645530581474]","[0.649577260017395, 0.5805245041847229, -0.007873935624957085]","[0.6308127045631409, 0.5574366450309753, -0.04683795943856239]","[0.644175112247467, 0.6306940913200378, -0.05733634904026985]","[0.6568025946617126, 0.6768723130226135, -0.05334625393152237]","[0.6821883320808411, 0.5751196146011353, -0.015219686552882195]","[0.6640245318412781, 0.5544611215591431, -0.052626971155405045]","[0.6678065061569214, 0.6256150603294373, -0.05369292572140694]","[0.6739324331283569, 0.6759237051010132, -0.0409652516245842]","[0.7135487794876099, 0.5700562000274658, -0.023427780717611313]","[0.7022343277931213, 0.4980372190475464, -0.0442843921482563]","[0.691282331943512, 0.4493158459663391, -0.04994898661971092]","[0.6807116866111755, 0.40758249163627625, -0.047525037080049515]",1
J,"[0.7007312774658203, 0.7441694736480713, -7.121861926862039e-07]","[0.6502456068992615, 0.7366016507148743, -0.014601009897887707]","[0.5976492166519165, 0.6817288994789124, -0.022870250046253204]","[0.5754204988479614, 0.6282846927642822, -0.03385380655527115]","[0.5833368897438049, 0.5792405009269714, -0.04009552299976349]","[0.6211279034614563, 0.5901910662651062, -0.009415962733328342]","[0.6006344556808472, 0.5472782254219055, -0.03684956207871437]","[0.6089051961898804, 0.6066904067993164, -0.046582870185375214]","[0.6203564405441284, 0.6505093574523926, -0.046547189354896545]","[0.65174800157547, 0.5822606682777405, -0.012476647272706032]","[0.6314805150032043, 0.5558670163154602, -0.0507960245013237]","[0.6426408290863037, 0.6299861073493958, -0.06060652807354927]","[0.6543732285499573, 0.677794873714447, -0.05665120109915733]","[0.6841039657592773, 0.577569305896759, -0.019468536600470543]","[0.6650056838989258, 0.5562524199485779, -0.056702300906181335]","[0.6689297556877136, 0.6273269653320312, -0.0581035278737545]","[0.6760579347610474, 0.6778839230537415, -0.04611415043473244]","[0.7149946689605713, 0.5726185441017151, -0.027126723900437355]","[0.7040754556655884, 0.49857810139656067, -0.04886753857135773]","[0.6928939819335938, 0.4489179849624634, -0.05551668629050255]","[0.6824392080307007, 0.40618234872817993, -0.0541827566921711]",1
J,"[0.7065358757972717, 0.744276762008667, -7.030609481262218e-07]","[0.6561219096183777, 0.7359930276870728, -0.014673937112092972]","[0.6038159728050232, 0.6802854537963867, -0.02284432016313076]","[0.5813647508621216, 0.6282474994659424, -0.033981915563344955]","[0.5870278477668762, 0.5810357928276062, -0.04026706889271736]","[0.6240531802177429, 0.5884563326835632, -0.007146066520363092]","[0.6044615507125854, 0.547971248626709, -0.03691039979457855]","[0.6139336228370667, 0.6064698100090027, -0.049187298864126205]","[0.625301718711853, 0.6494976282119751, -0.05032489076256752]","[0.6552320122718811, 0.5802382826805115, -0.010430344380438328]","[0.6367164850234985, 0.5553853511810303, -0.0494970940053463]","[0.6486974954605103, 0.6277530193328857, -0.05960319936275482]","[0.659916877746582, 0.673873245716095, -0.05551062524318695]","[0.6882211565971375, 0.57634437084198, -0.018193496391177177]","[0.6714948415756226, 0.556239664554596, -0.055625177919864655]","[0.6759594082832336, 0.6254425644874573, -0.05647023022174835]","[0.6825859546661377, 0.6744149327278137, -0.04379577562212944]","[0.7197847366333008, 0.572227418422699, -0.026857957243919373]","[0.7089525461196899, 0.49950528144836426, -0.04820820689201355]","[0.698579728603363, 0.4504026770591736, -0.05398065969347954]","[0.6890977621078491, 0.4078134000301361, -0.05172354355454445]",1
J,"[0.7133689522743225, 0.7450066208839417, -6.980841362747015e-07]","[0.6618261337280273, 0.7350158095359802, -0.013831207528710365]","[0.6084564328193665, 0.679252028465271, -0.021598324179649353]","[0.5846930742263794, 0.6253727078437805, -0.03237553685903549]","[0.5927121639251709, 0.5747965574264526, -0.038449615240097046]","[0.6297422647476196, 0.5885425806045532, -0.0063088699243962765]","[0.6092481017112732, 0.5482765436172485, -0.036054983735084534]","[0.618864119052887, 0.606520414352417, -0.048510704189538956]","[0.6312379837036133, 0.650227427482605, -0.049888160079717636]","[0.6607771515846252, 0.5794895887374878, -0.009649252519011497]","[0.6400138139724731, 0.5535908341407776, -0.047975242137908936]","[0.6529471278190613, 0.6272924542427063, -0.0573735348880291]","[0.6660391092300415, 0.673698902130127, -0.0530235655605793]","[0.6934230327606201, 0.5751187205314636, -0.01749989576637745]","[0.6740670800209045, 0.5567256808280945, -0.05411988124251366]","[0.6786223649978638, 0.6269737482070923, -0.05460556969046593]","[0.6870473027229309, 0.6757910251617432, -0.04197113588452339]","[0.7248599529266357, 0.5709156394004822, -0.026233121752738953]","[0.7128210067749023, 0.4966602921485901, -0.04755851998925209]","[0.7009916305541992, 0.4487554430961609, -0.05356529727578163]","[0.690815806388855, 0.40780508518218994, -0.05160507187247276]",1
J,"[0.7122854590415955, 0.7426210641860962, -6.590813654838712e-07]","[0.664496898651123, 0.7375613451004028, -0.013833997771143913]","[0.6095857620239258, 0.6812237501144409, -0.02053173817694187]","[0.5877118110656738, 0.6246225237846375, -0.03019520826637745]","[0.5971165895462036, 0.5767029523849487, -0.03465493023395538]","[0.6292017102241516, 0.5867005586624146, -0.003793434239923954]","[0.6089780330657959, 0.5495055913925171, -0.03131655603647232]","[0.6208213567733765, 0.605890154838562, -0.04190712794661522]","[0.6335800290107727, 0.6446242332458496, -0.04236298426985741]","[0.6597265601158142, 0.5768375992774963, -0.0070535787381231785]","[0.6406295895576477, 0.5535551309585571, -0.044945187866687775]","[0.6562989950180054, 0.6276180148124695, -0.05401608347892761]","[0.6680732369422913, 0.6728599071502686, -0.04911388084292412]","[0.6920979022979736, 0.5725520253181458, -0.014759349636733532]","[0.6739741563796997, 0.5546388030052185, -0.05187239497900009]","[0.6815871596336365, 0.6269252896308899, -0.051128629595041275]","[0.6902310848236084, 0.6761198043823242, -0.03721565380692482]","[0.7231098413467407, 0.5693853497505188, -0.02331298030912876]","[0.7130396962165833, 0.49766767024993896, -0.044636599719524384]","[0.7041664123535156, 0.44937315583229065, -0.04972389340400696]","[0.6955717206001282, 0.40643078088760376, -0.04692195728421211]",1
J,"[0.7097873687744141, 0.7446544170379639, -6.871892992421635e-07]","[0.6622290015220642, 0.7344452142715454, -0.014434341341257095]","[0.6094551682472229, 0.6805576682090759, -0.022775284945964813]","[0.5844323039054871, 0.6290573477745056, -0.03368958830833435]","[0.5910581946372986, 0.5799587368965149, -0.04005197808146477]","[0.6318627595901489, 0.5874835252761841, -0.010287773795425892]","[0.6099767684936523, 0.5484021902084351, -0.037370890378952026]","[0.6188438534736633, 0.6068421602249146, -0.047187354415655136]","[0.6297914385795593, 0.6505562663078308, -0.04767337813973427]","[0.6622308492660522, 0.579261839389801, -0.013346567749977112]","[0.639892041683197, 0.555377721786499, -0.0499170683324337]","[0.6499479413032532, 0.6279415488243103, -0.05905084311962128]","[0.660287082195282, 0.6749517321586609, -0.055794671177864075]","[0.6946805715560913, 0.5757378339767456, -0.020340416580438614]","[0.6732562780380249, 0.5578893423080444, -0.05724596977233887]","[0.6758052706718445, 0.628838837146759, -0.05861790478229523]","[0.6816505789756775, 0.6789292693138123, -0.04738425835967064]","[0.7256457805633545, 0.573235809803009, -0.027920199558138847]","[0.7146521806716919, 0.49930131435394287, -0.05047738179564476]","[0.7045321464538574, 0.450857549905777, -0.05763053894042969]","[0.6953668594360352, 0.4088268280029297, -0.056987617164850235]",1
J,"[0.710492730140686, 0.7486243844032288, -7.038443641249614e-07]","[0.6586254835128784, 0.7326763868331909, -0.012184115126729012]","[0.6082467436790466, 0.677909255027771, -0.02017810381948948]","[0.5830937623977661, 0.6280908584594727, -0.03215482831001282]","[0.5871508717536926, 0.5802431702613831, -0.03927050903439522]","[0.6297483444213867, 0.5862993597984314, -0.003485440043732524]","[0.6057249307632446, 0.5473886728286743, -0.032288119196891785]","[0.6147408485412598, 0.6088488101959229, -0.04277262091636658]","[0.6258195042610168, 0.6499660015106201, -0.04250640794634819]","[0.6599915027618408, 0.5794137716293335, -0.008366171270608902]","[0.6358682513237, 0.5586651563644409, -0.047729603946208954]","[0.6461601257324219, 0.6329195499420166, -0.058290477842092514]","[0.656273365020752, 0.6781270503997803, -0.05452752485871315]","[0.692139208316803, 0.5757074952125549, -0.017436258494853973]","[0.6672457456588745, 0.563322901725769, -0.05642974376678467]","[0.6702135801315308, 0.6366739273071289, -0.05799691751599312]","[0.6766194701194763, 0.684446394443512, -0.04554034024477005]","[0.7220545411109924, 0.5720714926719666, -0.02695186622440815]","[0.7125893235206604, 0.4997375011444092, -0.04788002371788025]","[0.7041861414909363, 0.4518401622772217, -0.05289866030216217]","[0.695794403553009, 0.4088824391365051, -0.05023229867219925]",1
J,"[0.7034920454025269, 0.7437645196914673, -6.787604434066452e-07]","[0.6568742990493774, 0.7332955598831177, -0.012511197477579117]","[0.6049363613128662, 0.6766022443771362, -0.019097287207841873]","[0.5814462900161743, 0.6262716054916382, -0.028829988092184067]","[0.5849491953849792, 0.5792382955551147, -0.03414556756615639]","[0.6262350082397461, 0.5821260213851929, -0.005681607406586409]","[0.6035971641540527, 0.5502490997314453, -0.03272664546966553]","[0.6128891706466675, 0.6086185574531555, -0.042750947177410126]","[0.6244195699691772, 0.6482421159744263, -0.04307102784514427]","[0.6577381491661072, 0.5743740797042847, -0.009920286945998669]","[0.6350243091583252, 0.5580607056617737, -0.048242077231407166]","[0.6471433639526367, 0.634243369102478, -0.057994406670331955]","[0.6588394045829773, 0.6814131736755371, -0.05397612601518631]","[0.6910144686698914, 0.572195827960968, -0.018227657303214073]","[0.6677383184432983, 0.5650696158409119, -0.05648864433169365]","[0.6700454354286194, 0.6373298168182373, -0.05856858566403389]","[0.676662266254425, 0.6854156851768494, -0.04689761623740196]","[0.7221003174781799, 0.5705744624137878, -0.026908917352557182]","[0.7125316858291626, 0.49901288747787476, -0.04927588999271393]","[0.7021756768226624, 0.45077401399612427, -0.05599900335073471]","[0.6927648782730103, 0.40880507230758667, -0.05471228063106537]",1
J,"[0.7036304473876953, 0.7346637845039368, -7.044099561426265e-07]","[0.6573466658592224, 0.729053258895874, -0.013617554679512978]","[0.6028934717178345, 0.6751391887664795, -0.020366784185171127]","[0.579792320728302, 0.6229314804077148, -0.029832331463694572]","[0.5840060114860535, 0.575739860534668, -0.03467439487576485]","[0.6213740706443787, 0.5798949599266052, -0.007948961108922958]","[0.6009102463722229, 0.5464854836463928, -0.03495756909251213]","[0.6120225191116333, 0.6039885878562927, -0.04442829638719559]","[0.6241013407707214, 0.644841194152832, -0.04424070566892624]","[0.6539816856384277, 0.571188747882843, -0.011436419561505318]","[0.6332853436470032, 0.5523504614830017, -0.049620576202869415]","[0.6443244814872742, 0.6283673048019409, -0.05947719141840935]","[0.6537127494812012, 0.6775635480880737, -0.05557180941104889]","[0.688439130783081, 0.5685713291168213, -0.018943248316645622]","[0.6675203442573547, 0.5580349564552307, -0.05775370076298714]","[0.669808030128479, 0.6300574541091919, -0.06056959554553032]","[0.6750656366348267, 0.679967999458313, -0.0491771399974823]","[0.7204369306564331, 0.5665409564971924, -0.02674972265958786]","[0.7092756628990173, 0.49560603499412537, -0.050226278603076935]","[0.6986823081970215, 0.4462524652481079, -0.058028411120176315]","[0.6888917684555054, 0.4039785861968994, -0.05731632933020592]",1
J,"[0.7092385292053223, 0.7336097955703735, -6.961106464586919e-07]","[0.6579354405403137, 0.7216461300849915, -0.013910789042711258]","[0.6039871573448181, 0.6698229312896729, -0.02243535965681076]","[0.5788614749908447, 0.6207691431045532, -0.03457777947187424]","[0.5822163820266724, 0.5726025104522705, -0.042201172560453415]","[0.622100830078125, 0.5728648900985718, -0.005067980848252773]","[0.5997895002365112, 0.5406478643417358, -0.03535544127225876]","[0.6127936244010925, 0.6001600027084351, -0.0479564368724823]","[0.6261637210845947, 0.6427004337310791, -0.048533376306295395]","[0.6542332172393799, 0.5642947554588318, -0.00920625776052475]","[0.632776141166687, 0.5493838787078857, -0.05045590549707413]","[0.6478092670440674, 0.6254608035087585, -0.06243515759706497]","[0.6594430804252625, 0.6760274171829224, -0.05855167284607887]","[0.6883790493011475, 0.561585009098053, -0.017775846645236015]","[0.6665455102920532, 0.552645206451416, -0.05896984040737152]","[0.6723098158836365, 0.6258677244186401, -0.0626167356967926]","[0.6794266104698181, 0.6769986748695374, -0.05016450211405754]","[0.7204987406730652, 0.5593011975288391, -0.02670494094491005]","[0.7086900472640991, 0.48659834265708923, -0.04925336688756943]","[0.6993405818939209, 0.4363436698913574, -0.055233072489500046]","[0.6899022459983826, 0.39276939630508423, -0.0523967407643795]",1
J,"[0.7135294675827026, 0.7226587533950806, -7.016698191364412e-07]","[0.6632121801376343, 0.7191523313522339, -0.01484590396285057]","[0.6070085763931274, 0.6676527857780457, -0.022783154621720314]","[0.5811014771461487, 0.6183630228042603, -0.03284524753689766]","[0.5833479166030884, 0.5707429051399231, -0.03825506940484047]","[0.6262211799621582, 0.5644640326499939, -0.012694647535681725]","[0.6023655533790588, 0.5377912521362305, -0.0401097908616066]","[0.6140716671943665, 0.5973778963088989, -0.04950617998838425]","[0.6262408494949341, 0.6385848522186279, -0.04996774345636368]","[0.660677969455719, 0.5542349219322205, -0.016217852011322975]","[0.6380673050880432, 0.5466021299362183, -0.05507481098175049]","[0.6521993279457092, 0.6246234774589539, -0.06491431593894958]","[0.663007915019989, 0.672573447227478, -0.06189719960093498]","[0.6966462135314941, 0.5521615147590637, -0.02374141663312912]","[0.6737329959869385, 0.5505635142326355, -0.06426902860403061]","[0.6756973266601562, 0.6249932646751404, -0.06770417094230652]","[0.6800085306167603, 0.675670862197876, -0.05739859491586685]","[0.7288549542427063, 0.552607536315918, -0.031443722546100616]","[0.7195777893066406, 0.4810452163219452, -0.058079395443201065]","[0.7119318246841431, 0.43196970224380493, -0.06761036068201065]","[0.7039295434951782, 0.38836705684661865, -0.06832536309957504]",1
J,"[0.7137789726257324, 0.7258224487304688, -6.705641908411053e-07]","[0.6652022004127502, 0.718756914138794, -0.014897403307259083]","[0.6099891662597656, 0.6657146215438843, -0.023342959582805634]","[0.5825183987617493, 0.6170848608016968, -0.03372833877801895]","[0.5813790559768677, 0.5700145959854126, -0.03957599401473999]","[0.629646360874176, 0.560468852519989, -0.01587563566863537]","[0.6023955941200256, 0.5366657972335815, -0.040534086525440216]","[0.6145800352096558, 0.594655454158783, -0.04749100282788277]","[0.6278330683708191, 0.6355921030044556, -0.04701590538024902]","[0.6633520126342773, 0.5508984327316284, -0.01922810822725296]","[0.6386372447013855, 0.5492586493492126, -0.05648540332913399]","[0.6541420817375183, 0.6287005543708801, -0.06500908732414246]","[0.666594386100769, 0.676616907119751, -0.06190764158964157]","[0.6993003487586975, 0.5506672263145447, -0.026011116802692413]","[0.6736473441123962, 0.5517324805259705, -0.06550141423940659]","[0.6760155558586121, 0.6298825144767761, -0.0677199512720108]","[0.6820863485336304, 0.6825123429298401, -0.057206399738788605]","[0.7318901419639587, 0.5539311766624451, -0.03291719779372215]","[0.7237280011177063, 0.4813994765281677, -0.059821609407663345]","[0.7167702913284302, 0.4305451810359955, -0.06919822096824646]","[0.7101413011550903, 0.38528332114219666, -0.07003725320100784]",1
J,"[0.7148507237434387, 0.7290071845054626, -6.837186106167792e-07]","[0.6622956395149231, 0.7191880941390991, -0.014330415055155754]","[0.6092759370803833, 0.6644105315208435, -0.022543974220752716]","[0.5821617245674133, 0.617788553237915, -0.03291253373026848]","[0.5780158042907715, 0.5732049942016602, -0.03876928612589836]","[0.6309000253677368, 0.5519087910652161, -0.016570551320910454]","[0.5996840596199036, 0.5386693477630615, -0.04093865305185318]","[0.6118924021720886, 0.6014642119407654, -0.04788926988840103]","[0.6257716417312622, 0.6430190801620483, -0.047225359827280045]","[0.6645398736000061, 0.5450683832168579, -0.020488781854510307]","[0.6361215710639954, 0.5524684190750122, -0.05637703835964203]","[0.6519086956977844, 0.6336053609848022, -0.06478717923164368]","[0.6649826765060425, 0.6812423467636108, -0.06198424845933914]","[0.7005783915519714, 0.5497636198997498, -0.027519309893250465]","[0.6712567210197449, 0.5595887303352356, -0.06648189574480057]","[0.6744091510772705, 0.639216959476471, -0.0685202106833458]","[0.6827189326286316, 0.6911884546279907, -0.05773282051086426]","[0.7325416803359985, 0.5585785508155823, -0.0346306674182415]","[0.723642885684967, 0.4849381446838379, -0.062029656022787094]","[0.7168665528297424, 0.4330071806907654, -0.07126667350530624]","[0.7110280394554138, 0.3873242735862732, -0.0715150460600853]",1
J,"[0.7135620713233948, 0.7215430736541748, -6.790573365833552e-07]","[0.6632541418075562, 0.7123277187347412, -0.015610708855092525]","[0.6114472150802612, 0.6598806381225586, -0.02447885274887085]","[0.5805432796478271, 0.6219820976257324, -0.03418601304292679]","[0.573911190032959, 0.584105372428894, -0.03903859108686447]","[0.6330011487007141, 0.5360904335975647, -0.021542128175497055]","[0.5925295352935791, 0.5410221815109253, -0.04424776881933212]","[0.6055589318275452, 0.6090295910835266, -0.04867611825466156]","[0.6211299300193787, 0.6487009525299072, -0.04761461541056633]","[0.6664069890975952, 0.531048595905304, -0.02460089698433876]","[0.6272920370101929, 0.5586239099502563, -0.059298329055309296]","[0.644181489944458, 0.6426941752433777, -0.0648898035287857]","[0.6591828465461731, 0.686196506023407, -0.06172296032309532]","[0.702106237411499, 0.5402464270591736, -0.030740300193428993]","[0.6630629897117615, 0.5651689171791077, -0.06844628602266312]","[0.6652965545654297, 0.6478026509284973, -0.06819567829370499]","[0.6739175915718079, 0.6981996893882751, -0.05784635618329048]","[0.7342492341995239, 0.5566967129707336, -0.03713309019804001]","[0.7217718362808228, 0.490902304649353, -0.0667375922203064]","[0.7133501172065735, 0.44230198860168457, -0.07760141044855118]","[0.7065929770469666, 0.3963010907173157, -0.07980623096227646]",1
J,"[0.7098702192306519, 0.717706561088562, -7.250235398714722e-07]","[0.6645004749298096, 0.7116692066192627, -0.01653446815907955]","[0.6136994957923889, 0.6628679633140564, -0.02340959757566452]","[0.5814093351364136, 0.6272578835487366, -0.030077427625656128]","[0.5702694654464722, 0.589293897151947, -0.0316288061439991]","[0.6350290179252625, 0.5304336547851562, -0.028725365176796913]","[0.5919495820999146, 0.5419027805328369, -0.05024395138025284]","[0.6033656001091003, 0.6105241179466248, -0.04949447512626648]","[0.6188474893569946, 0.6511018872261047, -0.04567108303308487]","[0.6684139370918274, 0.5267321467399597, -0.032135508954524994]","[0.6221511363983154, 0.559634804725647, -0.07003708928823471]","[0.6374034285545349, 0.644486129283905, -0.07442767173051834]","[0.6522143483161926, 0.6879199743270874, -0.07022124528884888]","[0.7041981220245361, 0.5392360091209412, -0.03861849382519722]","[0.6578377485275269, 0.5728242993354797, -0.08205343037843704]","[0.6587739586830139, 0.6583248376846313, -0.08370326459407806]","[0.6670048236846924, 0.707335352897644, -0.07414954900741577]","[0.7356506586074829, 0.5594578385353088, -0.044936999678611755]","[0.7228908538818359, 0.49641308188438416, -0.0846223533153534]","[0.714785099029541, 0.447982519865036, -0.102521151304245]","[0.7074750661849976, 0.4004078805446625, -0.10917332768440247]",1
J,"[0.7256342768669128, 0.7085393667221069, -6.97023324391921e-07]","[0.6707746386528015, 0.7035093307495117, -0.01342308335006237]","[0.6195614337921143, 0.6597963571548462, -0.022097809240221977]","[0.5858289003372192, 0.6287792325019836, -0.03063342161476612]","[0.5718812346458435, 0.5932043194770813, -0.033243052661418915]","[0.6402587294578552, 0.5231873393058777, -0.037952106446027756]","[0.5906162261962891, 0.5480544567108154, -0.06237848103046417]","[0.6026937365531921, 0.6166983246803284, -0.060303401201963425]","[0.6209280490875244, 0.6532574892044067, -0.055496904999017715]","[0.6744639873504639, 0.520941972732544, -0.04485546424984932]","[0.6217474937438965, 0.5648297071456909, -0.08650226145982742]","[0.636818528175354, 0.6493197083473206, -0.08684346079826355]","[0.6537136435508728, 0.6886653900146484, -0.07972908765077591]","[0.7096900343894958, 0.5375027060508728, -0.054418034851551056]","[0.659110426902771, 0.5853602886199951, -0.09994571655988693]","[0.6590911746025085, 0.6726077198982239, -0.09700905531644821]","[0.6699777841567993, 0.7196308970451355, -0.08486753702163696]","[0.7387593388557434, 0.5627716779708862, -0.06383634358644485]","[0.7268247604370117, 0.5068184733390808, -0.10785277932882309]","[0.7180269956588745, 0.4594504237174988, -0.12653927505016327]","[0.7111457586288452, 0.41233161091804504, -0.13356293737888336]",1
J,"[0.7363824248313904, 0.687299907207489, -5.647841589961899e-07]","[0.6694442629814148, 0.6712592840194702, 0.01737852208316326]","[0.6269097924232483, 0.6487147808074951, -0.0009580834303051233]","[0.5954304337501526, 0.6321905851364136, -0.023830324411392212]","[0.566027820110321, 0.6124798059463501, -0.04313304275274277]","[0.647173285484314, 0.5290057063102722, -0.08081652224063873]","[0.5941562056541443, 0.5703824758529663, -0.1049344465136528]","[0.6055713295936584, 0.6381550431251526, -0.08580625057220459]","[0.6253045201301575, 0.6682272553443909, -0.07278051972389221]","[0.6796595454216003, 0.5349626541137695, -0.11254031211137772]","[0.6232538223266602, 0.5788170099258423, -0.15488681197166443]","[0.6423428654670715, 0.6602122187614441, -0.12797607481479645]","[0.6621763110160828, 0.6898347735404968, -0.10585881769657135]","[0.7110833525657654, 0.5539222955703735, -0.14230354130268097]","[0.6637691259384155, 0.6056784391403198, -0.18055957555770874]","[0.6602275967597961, 0.6875501275062561, -0.1526080220937729]","[0.6675543189048767, 0.7257259488105774, -0.13316723704338074]","[0.7359805703163147, 0.5785464644432068, -0.1705697923898697]","[0.7335217595100403, 0.5398949384689331, -0.22640271484851837]","[0.7236495018005371, 0.4986177384853363, -0.24833817780017853]","[0.7172203660011292, 0.45589539408683777, -0.2610715627670288]",1
J,"[0.7466925382614136, 0.6857918500900269, -5.407777052823803e-07]","[0.6732625961303711, 0.6561046838760376, 0.0287748035043478]","[0.6284074783325195, 0.6349883079528809, 0.006916353479027748]","[0.5931966304779053, 0.6310020089149475, -0.022015690803527832]","[0.5648018717765808, 0.626447319984436, -0.04760054871439934]","[0.6525670886039734, 0.5205901265144348, -0.09018326550722122]","[0.5929884314537048, 0.5737590789794922, -0.11559092253446579]","[0.6043368577957153, 0.6433480978012085, -0.09252381324768066]","[0.6251701712608337, 0.6686625480651855, -0.07836691290140152]","[0.6863155961036682, 0.53554368019104, -0.13112233579158783]","[0.6145249605178833, 0.5909737348556519, -0.16958588361740112]","[0.6338126063346863, 0.6671772003173828, -0.12981323897838593]","[0.6560223698616028, 0.6844191551208496, -0.10051722079515457]","[0.7161555290222168, 0.565132200717926, -0.16901123523712158]","[0.6562129259109497, 0.6282357573509216, -0.2021024376153946]","[0.6573706269264221, 0.6951315999031067, -0.16063721477985382]","[0.6707584261894226, 0.720197319984436, -0.13496693968772888]","[0.7384851574897766, 0.600111186504364, -0.20543590188026428]","[0.7291420102119446, 0.5853696465492249, -0.2634945809841156]","[0.7131956815719604, 0.5600210428237915, -0.2823725640773773]","[0.7049515247344971, 0.5348237752914429, -0.29289284348487854]",1
J,"[0.7675158381462097, 0.6832453012466431, -7.359034839282685e-07]","[0.6886690855026245, 0.6738726496696472, 0.016146348789334297]","[0.6384884715080261, 0.642825186252594, 0.007839319296181202]","[0.5946745872497559, 0.6280090808868408, -0.007590212859213352]","[0.557932436466217, 0.6255329847335815, -0.0216655470430851]","[0.6484880447387695, 0.508411169052124, -0.00635472871363163]","[0.5833716988563538, 0.5758149027824402, -0.024166667833924294]","[0.6029468774795532, 0.6291323304176331, -0.029293354600667953]","[0.6286381483078003, 0.6441532969474792, -0.032290019094944]","[0.674700140953064, 0.5066365003585815, -0.031096354126930237]","[0.6003060936927795, 0.603105366230011, -0.051124315708875656]","[0.6260244846343994, 0.6592282652854919, -0.04973004385828972]","[0.6529709100723267, 0.6740126609802246, -0.04814609885215759]","[0.6976996660232544, 0.5310375690460205, -0.05591968074440956]","[0.6240835785865784, 0.6259207129478455, -0.07544038444757462]","[0.6484121084213257, 0.6826508641242981, -0.06689697504043579]","[0.6748644113540649, 0.704940915107727, -0.0610547736287117]","[0.718460202217102, 0.5700196623802185, -0.08031798154115677]","[0.6619487404823303, 0.6385801434516907, -0.10096007585525513]","[0.6545069217681885, 0.6877856254577637, -0.10295058786869049]","[0.6552674770355225, 0.7193707823753357, -0.10246201604604721]",1
